source_platform,listing_url,listing_id,broker_reference,permit_number,property_number,plot_number,building,unit,cpid,source,freshness,confidence,verified_by,bridge_status,missing_bridge_fields
bayut.com,https://www.bayut.com/pm/12192516/45c1b552-d599-4e57-b05b-f5ada1ccd1c4,12192516,10306-Ubg4ua,,,,DAMAC Sun City,,CPID-HASH-b833a832013861e4,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12199517/819251fa-7620-492c-8c94-f291b828fe02,12199517,10306-mRTsX6,,,,The Riff 5,,CPID-HASH-0c69aa74847ac3ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12199517/92037be8-8082-436d-8f62-932d4cf2b487,12199517,10306-mRTsX6,,,,The Riff 5,,CPID-HASH-0c69aa74847ac3ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12199517/a247cbb3-59e7-4d01-bb9c-143819c7ff91,12199517,10306-mRTsX6,,,,The Riff 5,,CPID-HASH-0c69aa74847ac3ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12199517/b2cab051-1156-44e1-9c46-964dffccf269,12199517,10306-mRTsX6,,,,The Riff 5,,CPID-HASH-0c69aa74847ac3ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12217843/f987d4ec-7e02-4e13-9614-14581070018a,12217843,10306-Zaxqk2,,,,Astoria Residence,,CPID-HASH-12d094f692a43445,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12223806/a6450209-f4c2-4fad-ad0e-d7749c36d6f3,12223806,10306-zOmIRC,,,,1 Residences Building 1,,CPID-HASH-18c4fd8aecc6e03d,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12237941/16ff9bed-926a-4acc-bb4e-2734762f33e5,12237941,10306-O7QhG1,,,,Robinia,,CPID-HASH-709ceed72f403123,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12237941/6c573815-f746-4813-9c98-71925743dfcb,12237941,10306-O7QhG1,,,,Robinia,,CPID-HASH-709ceed72f403123,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12237941/fcad1c9b-8017-4ac1-8442-73d20bf413f4,12237941,10306-O7QhG1,,,,Robinia,,CPID-HASH-709ceed72f403123,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12240360/8e20b717-0934-436e-8097-4c1adc283b57,12240360,10306-jOMgRP,,,,Robinia,,CPID-HASH-adc4e4593f26b3c9,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12258679/d4fc1841-1f90-47e7-9bab-5bb11588155d,12258679,10306-L62eWi,,,,The Link 1,,CPID-HASH-5fa48595ef9bba13,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12258679/d616ff35-7ca7-4d79-a617-a6e4a2444767,12258679,10306-L62eWi,,,,The Link 1,,CPID-HASH-5fa48595ef9bba13,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12258783/55cd0f75-bdde-4f16-b943-9222d3176034,12258783,10306-9NY4UB,,,,The Boulevard,,CPID-HASH-e952599cc37565af,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12258783/bf9b58f2-0e24-4298-addf-f50dc16573fd,12258783,10306-9NY4UB,,,,The Boulevard,,CPID-HASH-e952599cc37565af,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12260416/410c9123-9207-4f2e-a95c-7803bb81dea0,12260416,10306-0HfAH4,,,,Sharjah Sustainable City,,CPID-HASH-cae9782f04bbbbff,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12265617/24a506f9-6d1b-4e06-b5bc-4a13d336c862,12265617,10306-sf3NGQ,,,,Sol Levante,,CPID-HASH-2ee40f2e8564847c,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12265617/26dfd7d1-9eb2-4896-861e-ace8c7630324,12265617,10306-sf3NGQ,,,,Sol Levante,,CPID-HASH-2ee40f2e8564847c,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12265617/8359821d-58cb-41f7-9cf7-13dc02e9b8ab,12265617,10306-sf3NGQ,,,,Sol Levante,,CPID-HASH-2ee40f2e8564847c,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12265946/d42d3a06-5448-478f-be23-e0620f7f13bd,12265946,10306-fORhE1,,,,Sol Levante,,CPID-HASH-6a3bf5b4f900e957,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12285089/1d7415e5-bc1a-4d6d-810e-f04228580b93,12285089,10306-Gkit5W,,,,Greenside Residence Tower B,,CPID-HASH-ee3ef2272c177196,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12292446/08646e57-621a-409e-8b89-67808251c4e8,12292446,10306-hO0kju,,,,Al Majaz 3,,CPID-HASH-621d48a6f7a36c2d,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12292446/cf97f1a9-1e7c-4a26-bc8b-4c7677ad3bea,12292446,10306-hO0kju,,,,Al Majaz 3,,CPID-HASH-621d48a6f7a36c2d,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12292446/d347dc4c-0dfe-4b83-be08-e785916a582f,12292446,10306-hO0kju,,,,Al Majaz 3,,CPID-HASH-621d48a6f7a36c2d,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12297384/23141a2c-8b6e-42d6-9617-b6587b235b44,12297384,10306-9yTY1x,,,,Sobha Creek Vistas Tower B,,CPID-HASH-3079ec57196ca60b,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12297384/6ee1a869-1be0-4dd2-b456-674f6358b7b4,12297384,10306-9yTY1x,,,,Sobha Creek Vistas Tower B,,CPID-HASH-3079ec57196ca60b,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12297384/7f429785-d9ee-4fc9-a482-6f74d4656bf0,12297384,10306-9yTY1x,,,,Sobha Creek Vistas Tower B,,CPID-HASH-3079ec57196ca60b,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12297384/886fa7db-a7a4-43a8-a80b-002060390884,12297384,10306-9yTY1x,,,,Sobha Creek Vistas Tower B,,CPID-HASH-3079ec57196ca60b,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12297384/fc863b04-afeb-4446-b7b3-1587b269e5b6,12297384,10306-9yTY1x,,,,Sobha Creek Vistas Tower B,,CPID-HASH-3079ec57196ca60b,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12309816/bea83d14-44e5-4d17-a228-274fc413b157,12309816,10306-VfTFTj,,,,Lume Residences,,CPID-HASH-834fc026c929b2c8,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12309956/0ec7130a-01aa-45c9-9685-2467f9c30436,12309956,10306-NjBfzA,,,,Sol Levante,,CPID-HASH-76896671cbc86e7b,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12309956/3d607bea-7adb-40fd-82d4-5866ea33e125,12309956,10306-NjBfzA,,,,Sol Levante,,CPID-HASH-76896671cbc86e7b,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12320667/0918cdd3-d2c6-4023-b517-e1e52a218935,12320667,10306-e7Ad1O,,,,Azure Beach Residence by Eagle Hills,,CPID-HASH-644c7ad10433e89e,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12320667/126a5cbb-b6bd-4396-9293-bc8c939a2a22,12320667,10306-e7Ad1O,,,,Azure Beach Residence by Eagle Hills,,CPID-HASH-644c7ad10433e89e,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12320667/502d962d-d183-4766-b4f0-27280b98bf55,12320667,10306-e7Ad1O,,,,Azure Beach Residence by Eagle Hills,,CPID-HASH-644c7ad10433e89e,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12320667/5c520ba3-8127-44de-a3e7-aaf18f15aa58,12320667,10306-e7Ad1O,,,,Azure Beach Residence by Eagle Hills,,CPID-HASH-644c7ad10433e89e,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12320667/c5cc09ec-684f-4804-acaa-624cc4d174a7,12320667,10306-e7Ad1O,,,,Azure Beach Residence by Eagle Hills,,CPID-HASH-644c7ad10433e89e,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12320667/d5a7df17-5faf-42b1-b860-ff093f7f36c2,12320667,10306-e7Ad1O,,,,Azure Beach Residence by Eagle Hills,,CPID-HASH-644c7ad10433e89e,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12321009/f1c4c854-1753-4f31-ad9b-b9bb48dfb75a,12321009,10306-mylz6d,,,,Sharjah Sustainable City,,CPID-HASH-f5149f3920bc6118,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12321346/9f997038-238d-47f5-b4a8-3b739da60ce8,12321346,10306-FSjleX,,,,Sharjah Sustainable City,,CPID-HASH-7a372d103cc27dae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12332752/d14eb455-6ff0-4b7e-9741-731e0eb7e5ad,12332752,10306-ss2bhH,,,,Sharjah Sustainable City,,CPID-HASH-5f92eb518649555c,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12362397/0a5f77f4-bef3-4cac-958e-1533269d7713,12362397,10306-qTkyum,,,,Terrazzo Residences,,CPID-HASH-b21e79bb2d53b6f0,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12362397/3ceaeb32-cfaf-4819-aa07-dd55a173476b,12362397,10306-qTkyum,,,,Terrazzo Residences,,CPID-HASH-b21e79bb2d53b6f0,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12362397/e95a0dbf-9eab-4487-bf2f-a99f41134b34,12362397,10306-qTkyum,,,,Terrazzo Residences,,CPID-HASH-b21e79bb2d53b6f0,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12362397/f0eaad00-aa3b-40eb-ba85-ed2d0f88543f,12362397,10306-qTkyum,,,,Terrazzo Residences,,CPID-HASH-b21e79bb2d53b6f0,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12362698/a2f59de1-f879-43b3-8f6c-172895dfe5cc,12362698,10306-AWRZYd,,,,Terrazzo Residences,,CPID-HASH-f37c2da2f2437934,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12362801/8a89caab-6a4d-490a-a179-3e490e48b2ec,12362801,10306-dtYTgr,,,,Sarab Community,,CPID-HASH-01a483e224ce90fe,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12362801/c7c4f623-e673-4ae1-846f-7b0d000a8b02,12362801,10306-dtYTgr,,,,Sarab Community,,CPID-HASH-01a483e224ce90fe,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12380001/5ad66df3-6730-40a9-99e5-f11d2183b9c1,12380001,10306-IEmcMo,,,,Cello Residences Tower B,,CPID-HASH-1fdcef72ad242b18,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12380001/caf786cd-619f-4eff-9bad-2014e09c5923,12380001,10306-IEmcMo,,,,Cello Residences Tower B,,CPID-HASH-1fdcef72ad242b18,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12380981/4beda843-b1e2-4aa6-b93c-a703937070c9,12380981,10306-RMHc9I,,,,Cello Residences Tower A,,CPID-HASH-ebefb970e59f3c4d,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12381101/2dba3274-dd2a-4566-be9d-0b2048fbd2b8,12381101,10306-Sm028r,,,,Cello Residences Tower A,,CPID-HASH-66ab99a9391e4e6c,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12382227/c359fcdb-17ca-4320-ae14-7f42eaaf9661,12382227,10306-YI9N73,,,,Cello Residences Tower A,,CPID-HASH-3e0067886da7fab2,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12435559/43877f39-ead9-45a7-949a-f9b4a621719b,12435559,10306-s0y7lG,,,,Robinia,,CPID-HASH-4e883b4ca16112bb,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12440324/303e5d10-8bc6-43ed-8993-3b2b9f63ba25,12440324,10306-kptxJp,,,,The Riff 3,,CPID-HASH-b6759ecf82477f7a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12440324/43ed87c6-c1ff-4261-b95a-7ad42e3d8153,12440324,10306-kptxJp,,,,The Riff 3,,CPID-HASH-b6759ecf82477f7a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12440324/4dfb4dcb-a780-452f-9010-404451848025,12440324,10306-kptxJp,,,,The Riff 3,,CPID-HASH-b6759ecf82477f7a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12440324/836f9f49-b317-4027-bfe6-a5e4f3d9e783,12440324,10306-kptxJp,,,,The Riff 3,,CPID-HASH-b6759ecf82477f7a,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12441941/8426c5c0-e1a4-4bd0-919c-16eafacae2b8,12441941,10306-KcDDfG,,,,Vida Residence Aljada,,CPID-HASH-2527ab7a2a14d90f,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12441941/9088cbb7-16af-4039-ba8c-82a44af2a969,12441941,10306-KcDDfG,,,,Vida Residence Aljada,,CPID-HASH-2527ab7a2a14d90f,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12442123/cad0709a-6b43-44ce-adc3-71274bac73bc,12442123,10306-IkHuz0,,,,Sharjah Sustainable City,,CPID-HASH-7e8c0c937e1e82d2,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12442123/fe7bdddb-1376-4f20-98fa-3f70ce06d509,12442123,10306-IkHuz0,,,,Sharjah Sustainable City,,CPID-HASH-7e8c0c937e1e82d2,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12442283/a31eacc2-5437-4ba4-8a43-122c14d14717,12442283,10306-TpTG8R,,,,Woroud 2,,CPID-HASH-1234fa2568bdf8f7,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12442319/0228008c-8129-49a5-b7b8-f3b0cd2d2e71,12442319,10306-A79AXx,,,,Shams Residences,,CPID-HASH-40a37c01e236c1b9,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12472931/5edc5dbe-d234-4c81-a446-0d948cb58a88,12472931,10306-xn7Uoa,,,,The Riff 3,,CPID-HASH-c755492fac203e99,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12472944/cb0e443d-1065-4fb4-9b9e-81aeaa6a037a,12472944,10306-O4NWDy,,,,RA 4,,CPID-HASH-e73d3d8dcc9b70bd,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12475855/2e45a892-0104-4ff8-9730-cacee414538f,12475855,10306-HPCgPC,,,,The Crest Tower C,,CPID-HASH-7114d5bce75f0b18,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12475855/3e359cd6-3769-47c1-a7b2-4b384adebcd0,12475855,10306-HPCgPC,,,,The Crest Tower C,,CPID-HASH-7114d5bce75f0b18,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12475855/478607ff-755c-49a8-b0df-c7269c92906a,12475855,10306-HPCgPC,,,,The Crest Tower C,,CPID-HASH-7114d5bce75f0b18,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12475855/6dc9ea4d-0f82-4234-b529-42f39ae95d71,12475855,10306-HPCgPC,,,,The Crest Tower C,,CPID-HASH-7114d5bce75f0b18,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12475855/9422c0f5-4fb1-4cc0-89f8-181062079e28,12475855,10306-HPCgPC,,,,The Crest Tower C,,CPID-HASH-7114d5bce75f0b18,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12475855/c9cfa310-8ee7-4a24-a574-7e1a0dd958cf,12475855,10306-HPCgPC,,,,The Crest Tower C,,CPID-HASH-7114d5bce75f0b18,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12475855/db8e66c9-dc02-4f55-92ed-daeaa04fad6d,12475855,10306-HPCgPC,,,,The Crest Tower C,,CPID-HASH-7114d5bce75f0b18,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12490530/2e2579e9-4b14-4e82-afd1-5b8320e2af0c,12490530,10306-RomIrw,,,,Sharjah Sustainable City,,CPID-HASH-bb007d54c58b713c,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12490530/73017975-a28d-4d25-b4fc-c6dd69308103,12490530,10306-RomIrw,,,,Sharjah Sustainable City,,CPID-HASH-bb007d54c58b713c,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12490530/7d92c55e-b747-4e98-ad75-eb0c797727d7,12490530,10306-RomIrw,,,,Sharjah Sustainable City,,CPID-HASH-bb007d54c58b713c,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12490530/dbf107e4-7b80-43f1-829d-cca9589dd846,12490530,10306-RomIrw,,,,Sharjah Sustainable City,,CPID-HASH-bb007d54c58b713c,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12513212/bdf6280a-3618-4f14-98f5-40d5cad0b83d,12513212,10306-cyqf8a,,,,Orise by Beyond Tower 1,,CPID-HASH-ddd103b952192e16,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12541092/3fdbc85f-dcbc-4c7d-a4ab-c25551570c8e,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12541092/4526b722-fe59-43c4-9fe4-7c0cad9eec6c,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12541092/4e6d38fe-9669-4e15-afa9-83de7f42f579,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12541092/546566a5-54cc-4543-9888-e8f25df348f0,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12541092/8db561d6-5687-4141-bc03-3734124344a4,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12541092/90fc37e3-5d45-4b94-866d-9fee0914201d,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12541092/99f6b1c1-85df-4d25-b044-466283bda3e3,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12541092/9d986c92-5cb3-4d65-8689-048aa872aefa,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12541092/ab5150a4-ae18-48f6-8641-bbddb6104bb8,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12541092/b44adcc7-58fa-4681-9f1e-934197ce161e,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12541092/d0b0890e-7009-41c1-bbdd-3fb3d2b350e0,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,https://www.bayut.com/pm/12541092/f69d2a8f-84ed-4b05-8a1b-d4fb88cc5391,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
