bridge_id,source_file,source_sheet,listing_url,listing_id,broker_reference,permit_number,property_number,plot_number,building_name,unit_number,community,project_name,resolver_record_id,bridge_classification,quality_class,quality_score,quality_reason
11a4479b2997ea1cacf16dae,TIGER_-_HOME_SWEET_HOME_REAL_ESTATE__Handover: Q2 2029__f378ebf74c.xlsx,Neva JVC -Ready,,,,,,,,FurnishedwithKitchenappliances,Furnished with Kitchen appliances,,24f72526b0d3b2f8,invalid_bridge,Weak,25,single clue family without trusted bridge completion
49e09ef1d6a72e4bf7a1f6f9,0536e3d5-716d-4d39-b5d6-d18a96251d8f.xlsx,Sheet1,,,,,,,sigma tower 971,34080201000000,S.T 6904 Ramez Abdul Hamid Baassiri Apartment 3408 02 01 00:00:00 Sigma tower 971 50 6255259,Sigma tower,9cef2bc6e4938840,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
b633641af36e01bfece325e6,0a61877f-b2fb-451b-91ff-81bb026cd696.xlsx,P & O,,,,,,,4,2803,4 2803 HAFEEZ UR REHMAN,,814dae84c786918b,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
71ca776e3f935d0151925c4f,0c50f97c-2290-4281-8175-f138dbed5d41.xlsx,Sheet1,,,,,,,t 4856 faisal al jaberi apartment 3208 the gate tower,3208,G.T 4856 Faisal Al Jaberi Apartment 3208 The Gate Tower 1 Aldar 1 777 971 50 2664000,The Gate Tower 1,19c4c1bb69d5d948,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
d1cffe0a32d0ad19af849147,0f41a533-9676-4013-bc52-1d316a99ce21.xlsx,Sheet1,,,,,,,r 2483 wissam darwiche apartment sbr 4 314 sb residences building,SBR4314,s.b.r 2483 Wissam Darwiche Apartment SBR 4 314 SB Residences Building 73 Al DAR 971 50 6132442,SB Residences Building 73,e8487fcd0a03d251,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
1222e740a6748e1bf832c31e,34a03740-f980-4dd0-81d0-dee237af95d6.xlsx,Sheet1,,,,,,,r 2555 abdulla ahmed mahmoud ahmed alhammadi apartment 6206 st regis building,6206,s.b.r 2555 Abdulla Ahmed Mahmoud Ahmed Alhammadi Apartment 6206 St Regis Building 6 Al DAR,St Regis Building 6,207bf2dbdf79f3b5,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
a60c057b0c00ab7176bdbd5a,6216ff69-24c9-42e5-8b44-76ae76db6894.xlsx,Sheet1,,,,,,,t 11338 suresh negandhi apartment 4403b sun tower,4403B,s.t 11338 Suresh Negandhi Apartment 4403B sun tower Al Dar 3 1565 971 50 6247381,sun tower,25f4de72042bc823,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
60c3aa96cc123b48439ea420,6572232c-d933-4c78-a2e8-29671dac7ca7.xlsx,P & O,,,,,AVENUE A DP 10,,,AVENUEA,AVENUE A DP 10 AVENUE A DP 10 SALAH MOHAMMED 0505598889,,a2aeb45c8fa83dbe,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
49f48e7a981688ac555d0ede,75a52a23-8124-4803-98b0-737542f15e62.xlsx,Sheet1,,,,,,,amaya tower 10642,13071,Amaya tower 10642 Ibtessam Ahmed Saeed Mohamed 1307 1 Amaya tower Dhafir 2 1308 971 50 5825861,Amaya tower,69221da2ec68a8ca,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
89a40253ef183bd733de64a3,796ebc88-9ecb-4559-87a1-e237fd01229f.xlsx,Sheet1,,,,,,,,904new903,Ras Al Khaimah,,43ecd0bddfceaed4,invalid_bridge,Weak,25,single clue family without trusted bridge completion
8061fd8a70e14a2a9e22b878,868892b6-2faf-465d-a5a2-7329420ef097.xlsx,NEEM,,,,,,,NEEM AT PARK FIVE,103,2028.24,,fb11dc289f909fae,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
d362aead17bc68ec9fd191e1,90fdd2ce-31db-44ad-b95e-33587473d061.xlsx,Sheet1,,,,,,,t 5812 isa bin haider office 601 sky tower,601,S.T 5812 Isa Bin Haider Office 601 SKY TOWER AL DAR 2812 971 50 6240011,SKY TOWER,411dce79970bf9eb,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
d76813afb3321c02b25ab781,9304ba5c-2c1e-4676-be97-203428460013.xlsx,Sheet1,,,,,,,horizon 10905 tamouh 3602 b horizon tower,3602B,horizon 10905 TAMOUH 3602 B horizon tower Tamouh 1 971 50 3146464,horizon tower,62408c3da7c2c2e4,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
09cd2a4c7a7002806a4cb5ee,969df60b-5cdb-4e83-bcfc-de54e28a41eb.xlsx,OTHER PROJECT,,,,,,,RIVAGE,2701,7047.03,,908184b37c33a9fc,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
bb91288351b5e038fc3e1281,9987ccf5-828d-4113-8e39-a8f85b2c4adc.xlsx,Sheet1,,,,,,,2205 tala tower,2205,2205 Tala Tower Al Dar 1,Tala Tower,042e40eb9504675c,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
8bdda894b77fbd7eaa56c35c,9bf9d6e8-69f0-4d58-ab3f-75ca8c90f3f5.xlsx,DWTN-,,,,,,,DOWNTOWN RESIDENCES,9001,5285.72,,f7fd659980c5a688,invalid_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
e8ad0fe9ff4baf454cafc68d,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/damac-properties/capri-phase-2-by-damac.,capri-phase-2-by-damac,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
cf3af096a942f98d3c7a310d,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/emaar-properties/vida-residences-hillside.,vida-residences-hillside,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
dde646af589efc7c1166e903,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/go/QET3ZXC09BEVH6F1EQPKQHSAH4/en.,,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
6b74ae33060fab74c48c627e,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/emaar-properties/avarra-by-palace.,avarra-by-palace,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
3c464cf140d325ffdb638374,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/beyond/arancia-yards.,arancia-yards,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
f0c8bf73e5fe218b8677f59c,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/agent/306990.,306990,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
b22bd9325f57124ff63bfeeb,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/emaar-properties/creek-bay.,creek-bay,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
1b7ae24ff59c894ebdeff1bc,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/object-1-contemporary-development/tetris-tower.,tetris-tower,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
292719e667c7710e02f4688d,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/emaar-properties/orchid-at-creek-beach.,orchid-at-creek-beach,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
5822621df779daa2e3acfb0d,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/sobha-real-estate-llc/sobha-coraline-beach-residences.,sobha-coraline-beach-residences,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
06335287ed8448f0ea66ed7d,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/preview?contentHash=BNR9WTCXZ9DJ7J4GC6MB8A6H14&renderState=2,preview-contentHash-BNR9WTCXZ9DJ7J4GC6MB8A6H14-renderState-2,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
eb3e81103f992c59803e8bda,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-damac-maison-prive-damac-maison-prive-a-79419142.html,79419142,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
d57ff2334a3dc9a41f3a5dee,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-dubai-studio-city-samana-golf-avenue-73864626.html,73864626,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
c2325b998cf820a0ea5ddd29,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-hadaeq-sheikh-mohammed-bin-rashid-79392661.html,79392661,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
c182066932751fb57abb2a78,WhatsApp ChatStorage.sqlite,,https://propertyfinder.ae/go/FC8X62V5XNRD3Q4G09CTTC4BX8,FC8X62V5XNRD3Q4G09CTTC4BX8,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
1ba9248b93e2279c9cb34e5b,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-difc-sky-gardens-76131379.html,76131379,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
dfb35e695e9d8767977c804b,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-arjan-samana-park-views-90924720.html,90924720,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
06c2eeae114cd91153bfa41f,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/leads/v1/lead/message/V6y4YVwWEfGZGgIkur2pUQ/2cXdsWNT,2cXdsWNT,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
e9f9e5aeb3009a9a29a72527,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/leads/v1/lead/message/JuXAwVwYEfGZGgIkur2pUQ/NqKDg1bQ,NqKDg1bQ,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
2843c7ac9bd89df370646a5d,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-arjan-avelon-boulevard-2Q6qKEu4nNA.html,apartment-for-rent-dubai-arjan-avelon-boulevard-2Q6qKEu4nNA-html,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
e86a8a3e888aff3fc5061f63,WhatsApp ChatStorage.sqlite,,https://propertyfinder.ae/go/TW79X6XD0BPAZVG539PTQEAZG8,TW79X6XD0BPAZVG539PTQEAZG8,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
74d1fcedff992f4a74f71547,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/leads/v1/lead/message/JBoYD1wYEfGZGgIkur2pUQ/PLJyKnis,PLJyKnis,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
ebeecee3805ea8b190fb39dc,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/leads/v1/lead/message/uvp2x1wWEfGZGgIkur2pUQ/cnxZ3Oq3,cnxZ3Oq3,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
4fbee9ea7c2363965bc8eda2,WhatsApp ChatStorage.sqlite,,https://propertyfinder.ae/go/QET3ZXC09BEVH6F1EQPKQHSAH4,QET3ZXC09BEVH6F1EQPKQHSAH4,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
dd9e358bb259f8de9423769b,WhatsApp ChatStorage.sqlite,,https://propertyfinder.ae/go/XKQP75WJX46Y89V2MA8Q511V7W,XKQP75WJX46Y89V2MA8Q511V7W,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
2d64c2cbc0b59d498bcbeb07,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/leads/v1/lead/message/lWVy31wXEfGZGgIkur2pUQ/xVZYkI8P,xVZYkI8P,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
e7c782ba8a2f1b1bc72aabd5,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/pdp/nakheel/podium-villas.,podium-villas,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
8cab3c3e63070ebbd084462f,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/commercial-rent/office-space-for-rent-dubai-al-barsha-al-barsha-1-atria-square-16137246.html#,16137246,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
ea7ee0e1e09013e1f3d0bab9,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/imtiaz-developments/raw-district.,raw-district,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
ca8672d74683d158963e9bb4,WhatsApp ChatStorage.sqlite,,https://propertyfinder.ae/go/0E5H9EYAV0FPK9MEP2J3JVE6Y0,0E5H9EYAV0FPK9MEP2J3JVE6Y0,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
0bd8a9304df54b1cc61bbcd9,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/transactions/buy/dubai?period=1w&fu=0&cs=completed&ob=mr,dubai-period-1w-fu-0-cs-completed-ob-mr,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
9665e6be1478308b5249cc04,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-business-bay-tiger-sky-tower-15901205.html,15901205,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
8fec6f3d19eb8280c1c272b0,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/leads/v1/lead/message/E5ltCF0CEfGZGgIkur2pUQ/h9Nt7jiG,h9Nt7jiG,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
ebe2aea4975e10d1a147647f,WhatsApp ChatStorage.sqlite,,https://www.bayut.com/property/details-14924691.html,14924691,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
ce94f2245528b3e54b8c7350,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-elora-77375638.html,77375638,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
03fac5af19b63794229cc4ed,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-the-valley-orania-77387398.html,77387398,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
acf29a98837a4fc1b27a39b8,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-21-2Q0CjhnMyzA.html,apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-21-2Q0Cjh,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
6d1f2366d8ca9258dcdb6ee4,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-9-2Q9s9R1ttvU.html,apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-9-2Q9s9R1,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
7eaa0ccd422a67470b1bdce0,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-36-2Q4z4QnFMzA.html,apartment-for-rent-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-36-2Q4z4Q,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
fd1c386da3e26caeca550889,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-jumeirah-village-circle-district-12-nakheel-townhouses-78188849.html,78188849,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
07d6066548b4e3b18f4f0de6,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/beeah-group/khalid-bin-sultan-city.,khalid-bin-sultan-city,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
4aaa7fee97b31f8cb973321b,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-jumeirah-village-circle-district-12-nakheel-townhouses-78182876.html,78182876,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
f9479bb38f6e306cc6d83e25,WhatsApp ChatStorage.sqlite,,https://www.bayut.com/l/6p18cX11,6p18cX11,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
3644fedee71d6528270b51c3,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/go/W6HMNAS91DKC6A8GNQXV582710/en.,582710,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
9de2279008264f68b99c2f11,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/nakheel/villa-blue-horizon.,villa-blue-horizon,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
748ac93225062ed95955109d,WhatsApp ChatStorage.sqlite,,https://dubizzle.com/s/DaBIzLO,DaBIzLO,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
1ee5fbaa44287af41115f1b9,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-arjan-samana-park-views-79860347.html,79860347,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
32fa294a734142d9d7402f45,WhatsApp ChatStorage.sqlite,,https://dubizzle.com/s/DfBloJS,DfBloJS,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
f699f9a8aa8e309298702665,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-downtown-dubai-imperial-avenue-2Q3JgFxYUiW.html,apartment-for-rent-dubai-downtown-dubai-imperial-avenue-2Q3JgFxYUiW-html,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
828eae46c451aa68bea3c63f,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-gardens-nad-al-sheba-gardens-1-78193184.html,78193184,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
ae7c8de1bf8e96284672dab9,WhatsApp ChatStorage.sqlite,,https://www.bayut.com/property/details-14716488.html,14716488,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
d86316be0785430f665a5caa,WhatsApp ChatStorage.sqlite,,https://www.bayut.com/property/details-14331812.html,14331812,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
c5e19122e1266f8e179e692a,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/new-projects/true-future/future-residence.,future-residence,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
9ba8a577ae5a4dd28287d500,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-gardens-nad-al-sheba-gardens-1-78973443.html,78973443,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
b3a0127b492e5a6c7273d789,WhatsApp ChatStorage.sqlite,,https://www.bayut.com/property/details-14801221.html,14801221,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
32d81b5107c80ff762290f1e,WhatsApp ChatStorage.sqlite,,https://www.bayut.com/property/details-14783257.html,14783257,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
048975ed9abcb6aa20ef6fd7,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-nad-al-sheba-nad-al-sheba-gardens-nad-al-sheba-gardens-1-79385636.html,79385636,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
4e41132a278ca5a40db41434,WhatsApp ChatStorage.sqlite,,https://www.bayut.com/property/details-14887800.html,14887800,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
bbcfb7ee6d1fcf9400114083,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-palm-jumeirah-xxii-carat-74235006.html,74235006,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
bd38b68db1ee06a0952eebf2,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/buy/villa-for-sale-dubai-jumeirah-la-mer-la-mer-south-island-77800826.html,77800826,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
d7aa2772544a9cb2bc249261,WhatsApp ChatStorage.sqlite,,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-samana-ocean-pearl-ocean-pearl-1-dubai-islands-building-1-65164864.html,65164864,,,,,,,,,7f9f69f79ea5c7e8,partial_bridge,Weak,25,single clue family without trusted bridge completion
